departamento,provincia,anio,longitud,latitud,NDVI,SAVI,EVI,NDMI,precipitacion_mm,temperatura_c,altitud_m
Puno,Yunguyo,2022.0,-69.44426303885962,-15.895688952494934,-0.13705584,-0.0077929576,-0.00748586,0.1409396,522.3103,9.630713,3815.0
Puno,Yunguyo,2022.0,-69.6778250127307,-15.49144707464115,-0.19178082,-0.008161679,-0.007870917,0.22916667,601.3887,10.303635,3815.0
Puno,Yunguyo,2022.0,-69.76765654114264,-15.850773188288958,-0.07335907,-0.0054192813,-0.00544319,0.10599078,521.8621,8.891162,3815.0
Puno,Yunguyo,2022.0,-69.81257230534861,-15.49144707464115,-0.13761468,-0.006536264,-0.006328402,0.18987341,553.079,9.952269,3815.0
Puno,Yunguyo,2022.0,-69.81257230534861,-15.446531310435173,-0.18103448,-0.008147957,-0.007935308,0.17890383,526.97186,10.003471,3815.0
Puno,Yunguyo,2022.0,-70.00121851501372,-15.850773188288958,0.23547137,0.112044245,0.11131008,0.11456311,619.8049,8.046508,3820.0
Puno,Yunguyo,2022.0,-69.72274077693666,-15.850773188288958,-0.1388889,-0.0072393822,-0.00694927,0.1923077,542.6412,9.502846,3815.0
Puno,Yunguyo,2022.0,-69.72274077693666,-15.760941659877005,-0.18146718,-0.0068720146,-0.0065326774,0.15846995,586.1909,10.013628,3815.0
Puno,Yunguyo,2022.0,-69.57901033147753,-15.716025895671029,-0.11386139,-0.0066320645,-0.006363611,0.13650794,515.40717,9.922739,3815.0
Puno,Yunguyo,2022.0,-69.35443151044765,-16.075352009318838,0.075630255,0.005154639,0.004920453,0.19069767,567.9504,9.797305,3815.0
Puno,Yunguyo,2022.0,-69.72274077693666,-15.716025895671029,-0.075630255,-0.0039103986,-0.0037636957,0.17437722,585.5023,10.022441,3815.0
Puno,Yunguyo,2022.0,-69.57901033147753,-15.401615546229197,-0.12639725,-0.008427933,-0.0082236845,0.09926968,624.8882,9.20193,3815.0
Puno,Yunguyo,2022.0,-69.12086953657658,-16.210099301936765,0.08152174,0.0083830105,0.0080901785,0.16374269,651.1294,9.327909,3815.0
Puno,Yunguyo,2022.0,-69.30053259340049,-16.075352009318838,-0.09647059,-0.005899281,-0.0056041554,0.05785124,576.7145,10.306169,3815.0
Puno,Yunguyo,2022.0,-69.81257230534861,-15.716025895671029,-0.08,-0.0057142857,-0.005457026,0.12195122,582.6827,9.768142,3815.0
Puno,Yunguyo,2022.0,-69.39934727465364,-15.760941659877005,-0.10067114,-0.006461185,-0.0062415046,0.15186246,512.6278,9.750697,3815.0
Puno,Yunguyo,2022.0,-68.97713909111746,-16.210099301936765,0.3442623,0.20278148,0.19428492,-0.09307179,674.87524,9.411317,3927.0
Puno,Yunguyo,2022.0,-69.16578530078256,-16.210099301936765,-0.041162226,-0.002448862,-0.0023271095,0.2,600.16046,9.679626,3815.0
Puno,Yunguyo,2022.0,-69.72274077693666,-15.266868253611268,0.051282052,0.0023273856,0.0022213585,0.27131784,587.835,9.446969,3815.0
Puno,Yunguyo,2022.0,-69.57901033147753,-15.760941659877005,-0.08496732,-0.0037842034,-0.0036199598,0.05263158,537.69855,9.858658,3815.0
Puno,Yunguyo,2022.0,-69.02205485532343,-16.344846594554696,0.20551193,0.09565957,0.09668807,-0.050253894,539.1397,9.333363,3815.0
Puno,Yunguyo,2022.0,-69.86647122239579,-15.805857424082982,-0.14275926,-0.006073937,-0.0057609226,0.2676617,577.5147,9.257278,3815.0
Puno,Yunguyo,2022.0,-69.91138698660177,-15.581278603053102,0.37198067,0.17459118,0.17862415,0.17047584,588.9304,9.370871,3819.0
Puno,Yunguyo,2022.0,-69.58799348431873,-15.805857424082982,-0.11409396,-0.004952418,-0.004731949,0.21100917,520.6535,9.858658,3815.0
Puno,Yunguyo,2022.0,-69.86647122239579,-15.446531310435173,-0.3499575,-0.029159911,-0.030389078,0.4928607,501.69043,9.51841,3815.0
Puno,Yunguyo,2022.0,-69.48917880306558,-15.805857424082982,-0.13498622,-0.0070925406,-0.006812936,0.16296296,530.49084,9.782802,3815.0
Puno,Yunguyo,2022.0,-69.53409456727157,-15.805857424082982,-0.12087912,-0.0063681975,-0.006118249,0.032258064,504.41583,9.782802,3815.0
Puno,Yunguyo,2022.0,-69.25561682919451,-16.16518353773079,-0.04761905,-0.0028790787,-0.002728513,0.06382979,583.1217,9.4357815,3815.0
Puno,Yunguyo,2022.0,-69.44426303885962,-16.120267773524812,-0.036220472,-0.0032440056,-0.0031632513,0.17692308,609.0153,9.797305,3815.0
Puno,Yunguyo,2022.0,-69.35443151044765,-16.030436245112863,-0.10172745,-0.007556316,-0.007233125,0.11694511,560.44586,9.926344,3815.0
Puno,Yunguyo,2022.0,-69.39934727465364,-16.120267773524812,-0.065743946,-0.005388542,-0.0052275355,0.1637931,591.84515,9.797305,3815.0
Puno,Yunguyo,2022.0,-69.48917880306558,-15.985520480906885,0.021879021,0.004414056,0.004381669,0.02849741,533.955,9.349565,3817.0
Puno,Yunguyo,2022.0,-69.95630275080774,-15.805857424082982,0.21542227,0.07958999,0.0741896,-0.08899082,682.01135,8.724301,3819.0
Puno,Yunguyo,2022.0,-69.6778250127307,-15.940604716700909,-0.0977918,-0.008745533,-0.008812326,0.091603056,525.1146,9.502846,3815.0
Puno,Yunguyo,2022.0,-69.53409456727157,-15.940604716700909,-0.112676054,-0.009084027,-0.008840756,0.125,498.9917,9.709966,3815.0
Puno,Yunguyo,2022.0,-69.76765654114264,-15.49144707464115,-0.20577617,-0.008319548,-0.008020488,0.30177516,578.6828,9.952269,3815.0
Puno,Yunguyo,2022.0,-69.58799348431873,-15.940604716700909,-0.10243902,-0.0060518733,-0.0058848257,0.12883435,507.9647,9.630144,3815.0
Puno,Yunguyo,2022.0,-69.21070106498854,-16.255015066142743,-0.044247787,-0.002870264,-0.0027364274,0.13089006,536.4622,8.446204,3815.0
Puno,Yunguyo,2022.0,-69.91138698660177,-15.401615546229197,0.40687582,0.16643746,0.15633355,0.16960494,486.77908,9.51841,3816.0
Puno,Yunguyo,2022.0,-69.35443151044765,-16.210099301936765,-0.03272727,-0.0025592416,-0.0025027809,0.16157205,606.55994,8.520337,3815.0
Puno,Yunguyo,2022.0,-69.39934727465364,-15.985520480906885,-0.04659498,-0.0036938814,-0.0035875924,0.07258064,534.2454,9.926344,3815.0
Puno,Yunguyo,2022.0,-69.86647122239579,-15.850773188288958,-0.11981767,-0.0058265952,-0.005491151,0.38638714,557.24084,8.587826,3815.0
Puno,Yunguyo,2022.0,-69.12086953657658,-16.255015066142743,0.15018968,0.10647611,0.11104877,-0.11199173,592.01776,8.650477,3832.0
Puno,Yunguyo,2022.0,-69.48917880306558,-15.49144707464115,-0.09874327,-0.00781472,-0.007693599,0.09130435,575.3252,9.624856,3815.0
Puno,Yunguyo,2022.0,-69.91138698660177,-15.850773188288958,-0.118338265,-0.0056668706,-0.005342861,0.35927168,590.5634,8.587826,3815.0
Puno,Yunguyo,2022.0,-69.76765654114264,-15.581278603053102,-0.14864865,-0.0064102565,-0.0061690314,0.24752475,693.9716,9.693672,3815.0
Puno,Yunguyo,2022.0,-69.81257230534861,-15.311784017817244,0.27667984,0.06986028,0.06422313,0.1403354,510.833,9.597656,3815.0
Puno,Yunguyo,2022.0,-69.48917880306558,-15.716025895671029,-0.10526316,-0.0068859984,-0.0066239787,0.09677419,493.77997,9.863138,3815.0
Puno,Yunguyo,2022.0,-69.63290924852471,-15.716025895671029,-0.05336427,-0.003307449,-0.0031687424,0.11780822,549.853,9.922739,3815.0
Puno,Yunguyo,2022.0,-69.30053259340049,-16.120267773524812,0.0,0.0,0.0,0.114583336,592.6,10.306169,3815.0
Puno,Yunguyo,2022.0,-69.86647122239579,-15.401615546229197,0.27114782,0.076556,0.07159544,0.09581474,501.69043,9.51841,3817.0
Puno,Yunguyo,2022.0,-69.6778250127307,-15.581278603053102,-0.18620689,-0.00787172,-0.0075503355,0.1919192,645.0022,10.144809,3815.0
Puno,Yunguyo,2022.0,-69.39934727465364,-15.805857424082982,-0.12,-0.0069230767,-0.006704847,0.15789473,519.50494,9.750697,3815.0
Puno,Yunguyo,2022.0,-69.85748806955459,-15.35669978202322,0.35120064,0.14245239,0.12950361,-0.023591343,481.1124,9.51841,3818.0
Puno,Yunguyo,2022.0,-69.30053259340049,-16.16518353773079,-0.09704641,-0.006587741,-0.0062503396,0.03883495,587.6598,9.4357815,3815.0
Puno,Yunguyo,2022.0,-69.63290924852471,-15.760941659877005,-0.19063546,-0.008301777,-0.007879894,0.1980198,578.05066,9.858658,3815.0
Puno,Yunguyo,2022.0,-69.91138698660177,-15.760941659877005,0.24342105,0.07843907,0.072067,-0.0011743981,640.6978,9.257278,3818.0
Puno,Yunguyo,2022.0,-69.91138698660177,-15.716025895671029,0.37847918,0.14671858,0.13503276,0.016590485,563.36847,9.401192,3819.0
Puno,Yunguyo,2022.0,-69.63290924852471,-15.805857424082982,-0.17460318,-0.006437768,-0.006129158,0.094736844,559.1995,9.858658,3815.0
Puno,Yunguyo,2022.0,-69.53409456727157,-15.671110131465053,-0.07883818,-0.0054378933,-0.005274994,0.093596056,495.2025,9.863138,3815.0
Puno,Yunguyo,2022.0,-69.72274077693666,-15.446531310435173,-0.20870265,-0.008401635,-0.008065922,0.2547917,595.7239,10.032149,3815.0
Puno,Yunguyo,2022.0,-69.48917880306558,-15.940604716700909,-0.017699115,-0.0011481056,-0.0011279044,0.072463766,525.4181,9.709966,3815.0
Puno,Yunguyo,2022.0,-69.16578530078256,-16.299930830348718,0.23819757,0.15248919,0.15222915,-0.1183896,563.84686,8.446204,4171.0
Puno,Yunguyo,2022.0,-69.02205485532343,-16.255015066142743,0.26913065,0.1754128,0.17297333,-0.07017544,633.17126,9.333363,3872.0
Puno,Yunguyo,2022.0,-69.39934727465364,-15.850773188288958,-0.10769231,-0.006063523,-0.0058147586,0.18367347,510.88263,9.630713,3815.0
Puno,Yunguyo,2022.0,-69.91138698660177,-15.805857424082982,-0.26027396,-0.01463039,-0.01442796,0.24615385,604.83466,9.257278,3815.0
Puno,Yunguyo,2022.0,-69.86647122239579,-15.49144707464115,-0.13548388,-0.0090301,-0.0088769905,0.3128674,519.52844,9.315981,3815.0
Puno,Yunguyo,2022.0,-69.53409456727157,-15.850773188288958,-0.112299465,-0.0060728746,-0.0058158855,0.07096774,506.07785,9.709966,3815.0
Puno,Yunguyo,2022.0,-69.44426303885962,-15.805857424082982,-0.14754099,-0.007814007,-0.0074581513,0.21875,529.2372,9.750697,3815.0
Puno,Yunguyo,2022.0,-69.39934727465364,-16.030436245112863,-0.042471044,-0.0031374786,-0.0030343991,0.1923077,560.44586,9.926344,3815.0
Puno,Yunguyo,2022.0,-69.06697061952941,-16.344846594554696,0.2233896,0.12308617,0.123530865,-0.169094,525.2115,8.650477,4125.0
Puno,Yunguyo,2022.0,-69.25561682919451,-16.255015066142743,0.037037037,0.0033809165,0.0033513936,0.024390243,537.69885,7.857521,3815.0
Puno,Yunguyo,2022.0,-69.81257230534861,-15.760941659877005,-0.129771,-0.0073607233,-0.0070072273,0.23465703,567.16144,9.759809,3815.0
Puno,Yunguyo,2022.0,-69.6778250127307,-15.760941659877005,-0.20816326,-0.007467057,-0.0070951586,0.037433155,604.2471,10.013628,3819.0
Puno,Yunguyo,2022.0,-69.6778250127307,-15.266868253611268,-0.101265825,-0.0046529663,-0.004406257,0.17355372,603.1402,9.446969,3816.0
Puno,Yunguyo,2022.0,-69.76765654114264,-15.805857424082982,-0.08994709,-0.004914242,-0.0047372235,0.2647059,546.60266,9.759809,3815.0
Puno,Yunguyo,2022.0,-69.6778250127307,-15.805857424082982,-0.1017964,-0.0049351654,-0.0047224844,0.18110237,591.53,10.013628,3815.0
Puno,Yunguyo,2022.0,-69.30053259340049,-16.030436245112863,-0.06596306,-0.0036130648,-0.0034451396,0.095975235,551.5146,9.587021,3815.0
Puno,Yunguyo,2022.0,-69.35443151044765,-15.850773188288958,-0.10788382,-0.007441328,-0.0072405245,0.12860893,510.88263,9.630713,3815.0
Puno,Yunguyo,2022.0,-69.86647122239579,-15.536362838847126,0.25062656,0.07261578,0.07064974,0.0053727333,591.87463,9.315981,3823.0
Puno,Yunguyo,2022.0,-69.63290924852471,-15.850773188288958,-0.10674157,-0.0055040554,-0.0053032627,0.12765957,525.5853,9.630144,3815.0
Puno,Yunguyo,2022.0,-69.53409456727157,-15.536362838847126,-0.112068966,-0.0074541285,-0.00729968,0.14444445,585.1978,9.624856,3815.0
Puno,Yunguyo,2022.0,-69.91138698660177,-15.446531310435173,0.2638093,0.0791657,0.07351308,0.24478169,486.77908,9.51841,3819.0
Puno,Yunguyo,2022.0,-69.58799348431873,-15.850773188288958,-0.112391934,-0.0056538126,-0.005404057,0.11594203,517.00714,9.630144,3815.0
Puno,Yunguyo,2022.0,-69.76765654114264,-15.536362838847126,-0.1610487,-0.0062822634,-0.006005754,0.25842696,651.90576,9.952269,3815.0
Puno,Yunguyo,2022.0,-69.63290924852471,-15.895688952494934,-0.10552764,-0.0060588573,-0.0057793926,0.2027027,525.5853,9.630144,3815.0
Puno,Yunguyo,2022.0,-69.21070106498854,-16.210099301936765,-0.07317073,-0.004322767,-0.0041084634,0.08571429,535.2191,9.679626,3815.0
Puno,Yunguyo,2022.0,-69.44426303885962,-15.760941659877005,-0.12718205,-0.007355062,-0.007078025,0.13636364,515.8562,9.750697,3815.0
Puno,Yunguyo,2022.0,-69.35443151044765,-16.16518353773079,-0.10280374,-0.006329114,-0.006154535,0.21904762,629.3521,8.520337,3815.0
Puno,Yunguyo,2022.0,-69.86647122239579,-15.626194367259076,0.36072806,0.14270884,0.13545717,0.009359729,627.96375,9.370871,3818.0
Puno,Yunguyo,2022.0,-69.35443151044765,-15.985520480906885,-0.07537688,-0.0043277554,-0.004172926,0.04249292,534.2454,9.926344,3815.0
Puno,Yunguyo,2022.0,-69.44426303885962,-15.985520480906885,-0.06865671,-0.006466729,-0.0064461883,0.21875,533.0913,9.926344,3815.0
Puno,Yunguyo,2022.0,-69.63290924852471,-15.940604716700909,-0.088552915,-0.0058778552,-0.005767986,0.19886364,511.87762,9.630144,3815.0
Puno,Yunguyo,2022.0,-69.30053259340049,-15.985520480906885,-0.13333334,-0.00806142,-0.0078125,-0.0054644807,529.72723,9.587021,3815.0
Puno,Yunguyo,2022.0,-69.72274077693666,-15.311784017817244,0.19383143,0.079463705,0.07931327,-0.02918919,582.05475,9.446969,3817.0
Puno,Yunguyo,2022.0,-69.48917880306558,-16.16518353773079,-0.04735376,-0.0047583506,-0.004755777,0.12131148,642.27216,8.119113,3816.0
Puno,Yunguyo,2022.0,-69.48917880306558,-15.760941659877005,-0.14150943,-0.008633922,-0.008366334,0.028248588,510.5555,9.782802,3815.0
Puno,Yunguyo,2022.0,-69.76765654114264,-15.760941659877005,-0.18588236,-0.011366907,-0.0110350605,0.0846395,567.7833,9.759809,3815.0
Puno,Yunguyo,2022.0,-69.95630275080774,-15.760941659877005,0.26074895,0.087550454,0.08057776,-0.07926057,679.483,8.724301,3819.0
Puno,Azángaro,2023.0,-70.2347804888848,-14.808727458710312,0.2635058,0.17403594,0.17129683,-0.08648102,669.45123,8.050047,3879.0
Puno,Azángaro,2023.0,-70.04613427921969,-15.16805357235812,-0.16262975,-0.0068519777,-0.0062913285,0.26041666,622.8189,9.419647,3812.0
Puno,Azángaro,2023.0,-70.00121851501372,-14.898558987122264,0.24563622,0.1626829,0.15602905,-0.19265454,723.3855,6.9616485,4230.0
Puno,Azángaro,2023.0,-70.32461201729674,-14.539232873474456,0.24217528,0.15055671,0.1438017,-0.20970534,822.6161,5.057857,4221.0
Puno,Azángaro,2023.0,-70.09105004342567,-15.123137808152146,0.30810535,0.20283918,0.20135686,-0.052768007,585.319,8.791777,4058.0
Puno,Azángaro,2023.0,-70.2257973360436,-14.584148637680432,0.2440232,0.1515906,0.1463899,-0.18986642,850.22675,4.5062838,4307.0
Puno,Azángaro,2023.0,-70.00121851501372,-15.212969336564097,0.187304,0.14405788,0.13915364,-0.0870963,587.21466,9.419647,3822.0
Puno,Azángaro,2023.0,-70.04613427921969,-14.898558987122264,0.23363593,0.15969954,0.15488407,-0.16696241,723.3855,6.9616485,3997.0
Puno,Azángaro,2023.0,-70.13596580763165,-14.94347475132824,0.18330224,0.12693799,0.122349866,-0.1804232,642.98315,7.417389,3964.0
Puno,Azángaro,2023.0,-70.36952778150273,-14.898558987122264,0.19276772,0.1273957,0.12850942,-0.16390014,642.2436,8.381378,3922.0
Puno,Azángaro,2023.0,-70.2257973360436,-14.359569816650552,0.20288669,0.12231991,0.11673002,-0.27244365,876.794,5.848953,4324.0
Puno,Azángaro,2023.0,-70.36952778150273,-14.808727458710312,0.2032004,0.13427325,0.12627658,-0.20120288,651.3002,7.735515,3911.0
Puno,Azángaro,2023.0,-69.90240383376057,-14.584148637680432,0.28735632,0.17818384,0.16823408,-0.19773611,1027.1968,3.9914498,4723.0
Puno,Azángaro,2023.0,-70.27969625309076,-15.123137808152146,0.19037123,0.13219656,0.1266106,-0.18404835,585.6576,8.666538,3917.0
Puno,Azángaro,2023.0,-70.2257973360436,-14.314654052444576,0.28982458,0.18772727,0.18241042,-0.15049975,956.27045,5.9015126,4126.0
Puno,Azángaro,2023.0,-70.00121851501372,-14.49431710926848,0.2277051,0.13737446,0.12916063,-0.24257244,927.13007,4.3597116,4511.0
Puno,Azángaro,2023.0,-69.95630275080774,-15.212969336564097,0.1585633,0.113527074,0.11406245,-0.075498074,609.47797,9.419647,3819.0
Puno,Azángaro,2023.0,-70.13596580763165,-14.49431710926848,0.23822835,0.13414574,0.1254958,-0.25489098,890.5305,3.851173,4691.0
Puno,Azángaro,2023.0,-70.00121851501372,-15.033306279740193,0.23938838,0.16151306,0.15909275,-0.14440128,644.5167,6.8180394,3957.0
Puno,Azángaro,2023.0,-70.04613427921969,-14.673980166092385,0.24941361,0.162442,0.15966499,-0.18552497,927.58887,5.913399,4568.0
Puno,Azángaro,2023.0,-70.09105004342567,-14.71889593029836,0.2778325,0.18675497,0.18287937,-0.144318,803.87573,6.2350287,4109.0
Puno,Azángaro,2023.0,-70.27969625309076,-14.988390515534217,0.20394546,0.12483722,0.1190053,-0.19197819,613.8265,8.576205,4355.0
Puno,Azángaro,2023.0,-70.00121851501372,-14.404485580856528,0.2357087,0.15338014,0.14639129,-0.24110292,984.8074,5.580359,4266.0
Puno,Azángaro,2023.0,-70.2347804888848,-14.71889593029836,0.18313347,0.11513797,0.10834583,-0.2296216,732.4685,6.772204,4018.0
Puno,Azángaro,2023.0,-69.90240383376057,-14.71889593029836,0.26531896,0.18256775,0.1743585,-0.12827183,937.99066,5.2182565,4052.0
Puno,Azángaro,2023.0,-70.32461201729674,-14.94347475132824,0.22156449,0.12853639,0.12338484,-0.25994235,635.90356,8.102287,4419.0
Puno,Azángaro,2023.0,-70.27969625309076,-14.629064401886408,0.21041605,0.12642369,0.12118809,-0.2454168,750.9887,6.2938933,4386.0
Puno,Azángaro,2023.0,-70.13596580763165,-14.449401345062505,0.24727002,0.14155774,0.13342215,-0.28123093,888.08105,5.802741,4386.0
Puno,Azángaro,2023.0,-70.2257973360436,-14.404485580856528,0.2567798,0.15106668,0.14420357,-0.2761514,850.8762,5.848953,4497.0
Puno,Azángaro,2023.0,-70.18986472467881,-15.257885100770073,0.19252251,0.13495445,0.131581,-0.08954834,560.0589,8.838054,3838.0
Puno,Azángaro,2023.0,-70.09105004342567,-15.347716629182026,0.17672756,0.13302113,0.12899673,-0.11459734,555.2636,9.096643,3835.0
Puno,Azángaro,2023.0,-69.94731959796654,-14.404485580856528,0.23195478,0.1523108,0.1474719,-0.22041613,952.8842,4.4730062,4221.0
Puno,Azángaro,2023.0,-70.13596580763165,-14.763811694504337,0.2531236,0.16737495,0.15885969,-0.16622357,756.89777,7.922132,4023.0
Puno,Azángaro,2023.0,-70.27969625309076,-14.449401345062505,0.21064892,0.11861337,0.11277894,-0.26608837,840.9095,5.186081,4634.0
Puno,Azángaro,2023.0,-70.18986472467881,-15.033306279740193,0.16529548,0.10355009,0.10046989,-0.1980731,566.2717,8.447686,3951.0
Puno,Azángaro,2023.0,-70.32461201729674,-15.123137808152146,0.22752415,0.16203299,0.15820026,-0.10540178,603.7434,8.666538,3896.0
Puno,Azángaro,2023.0,-69.95630275080774,-15.16805357235812,0.1882401,0.05554663,0.05219892,-0.06007752,632.8626,9.419647,3857.0
Puno,Azángaro,2023.0,-69.85748806955459,-14.673980166092385,0.29498652,0.18282378,0.17368545,-0.17833649,966.9176,5.2182565,4693.0
Puno,Azángaro,2023.0,-70.09105004342567,-15.16805357235812,-0.15517241,-0.0052775606,-0.004805895,0.0,613.51086,9.276728,3812.0
Puno,Azángaro,2023.0,-70.00121851501372,-15.16805357235812,-0.3153153,-0.010271963,-0.009448224,0.1875,622.8189,9.419647,3812.0
Puno,Azángaro,2023.0,-70.18088157183762,-14.763811694504337,0.18815598,0.11808241,0.11230688,-0.23802024,738.0453,8.050047,4094.0
Puno,Azángaro,2023.0,-70.09105004342567,-14.584148637680432,0.2652366,0.15609334,0.14772037,-0.19730766,969.65924,3.5106447,4546.0
Puno,Azángaro,2023.0,-70.2347804888848,-15.033306279740193,0.19857769,0.12580869,0.122673474,-0.21631047,547.70154,8.447686,3896.0
Puno,Azángaro,2023.0,-70.36952778150273,-14.94347475132824,0.24975985,0.17023134,0.16076425,-0.113709904,637.08234,8.381378,3971.0
Puno,Azángaro,2023.0,-70.2347804888848,-14.988390515534217,0.1769317,0.110592626,0.105459884,-0.2531865,619.2179,8.447686,4131.0
Puno,Azángaro,2023.0,-69.94731959796654,-14.449401345062505,0.2392744,0.14711437,0.13933134,-0.2569061,952.8842,4.4730062,4339.0
Puno,Azángaro,2023.0,-70.09105004342567,-14.449401345062505,0.22923994,0.13595138,0.12912007,-0.27409014,974.0127,5.802741,4259.0
Puno,Azángaro,2023.0,-70.27969625309076,-14.404485580856528,0.21086623,0.12920418,0.124814436,-0.17142291,840.9095,5.186081,4206.0
Puno,Azángaro,2023.0,-70.04613427921969,-15.347716629182026,0.21196716,0.16076726,0.15611498,-0.08082456,575.0403,9.615027,3830.0
Puno,Azángaro,2023.0,-70.2347804888848,-14.94347475132824,0.19680755,0.12506723,0.12001532,-0.24542543,635.9112,7.898946,4190.0
Puno,Azángaro,2023.0,-70.04613427921969,-14.49431710926848,0.2511275,0.15147378,0.1465264,-0.26817107,927.13007,4.3597116,4325.0
Puno,Azángaro,2023.0,-70.09105004342567,-14.808727458710312,0.38622892,0.27072236,0.27272436,-0.024859663,752.196,7.922132,3912.0
Puno,Azángaro,2023.0,-70.04613427921969,-15.123137808152146,-0.13821138,-0.004977552,-0.004553734,0.17777778,639.3277,8.275627,3812.0
Puno,Azángaro,2023.0,-70.04613427921969,-14.584148637680432,0.17347386,0.1056087,0.098862045,-0.23482245,1027.9615,3.7636895,4674.0
Puno,Azángaro,2023.0,-70.32461201729674,-14.853643222916288,0.18930876,0.11918762,0.11511241,-0.23744239,646.26666,8.102287,4074.0
Puno,Azángaro,2023.0,-70.41444354570869,-14.853643222916288,0.27656618,0.17364381,0.1670428,-0.14200355,644.6956,8.381378,4026.0
Puno,Azángaro,2023.0,-69.90240383376057,-14.673980166092385,0.20894171,0.124284536,0.11639785,-0.22445394,985.0364,5.2182565,4540.0
Puno,Azángaro,2023.0,-70.00121851501372,-14.71889593029836,0.26365507,0.1788629,0.17363493,-0.14761865,876.466,5.913399,4032.0
Puno,Azángaro,2023.0,-70.13596580763165,-14.71889593029836,0.23969701,0.15742874,0.15084048,-0.18501014,778.95703,6.2350287,4037.0
Puno,Azángaro,2023.0,-70.09105004342567,-14.988390515534217,0.2509166,0.17540582,0.17214003,-0.09910058,672.9217,7.6430717,3893.0
Puno,Azángaro,2023.0,-70.2257973360436,-14.629064401886408,0.22748847,0.1460139,0.14120567,-0.20699632,799.3856,4.5062838,4167.0
Puno,Azángaro,2023.0,-69.94731959796654,-14.49431710926848,0.23504591,0.15732639,0.15011254,-0.17853901,898.7566,4.63728,4326.0
Puno,Azángaro,2023.0,-70.27969625309076,-15.07822204394617,0.20351097,0.13543811,0.13389984,-0.1948662,573.13403,8.666538,3908.0
Puno,Azángaro,2023.0,-70.04613427921969,-15.07822204394617,0.15096481,0.09361802,0.09414929,-0.22149712,616.1428,8.275627,4133.0
Puno,Azángaro,2023.0,-69.90240383376057,-14.853643222916288,0.21316314,0.12915388,0.12598148,-0.23713636,784.80536,7.195538,4276.0
Puno,Azángaro,2023.0,-70.18088157183762,-14.808727458710312,0.25139847,0.17016645,0.16594645,-0.15427288,695.26294,8.050047,3986.0
Puno,Azángaro,2023.0,-69.94731959796654,-14.629064401886408,0.26252505,0.1619569,0.15179104,-0.19444698,997.4986,3.9914498,4384.0
Puno,Azángaro,2023.0,-70.18986472467881,-15.212969336564097,0.18629408,0.13250604,0.1262949,-0.11020544,587.4532,8.891622,3844.0
Puno,Azángaro,2023.0,-70.2347804888848,-14.898558987122264,0.16489004,0.10134577,0.09587519,-0.2,656.54785,7.898946,4063.0
Puno,Azángaro,2023.0,-70.13596580763165,-14.853643222916288,0.19052577,0.12418005,0.12056726,-0.21898745,683.69354,7.417389,3929.0
Puno,Azángaro,2023.0,-70.13596580763165,-15.07822204394617,0.19246224,0.12101411,0.12042865,-0.19637688,569.85406,8.791777,4313.0
Puno,Azángaro,2023.0,-70.18088157183762,-14.539232873474456,0.2751543,0.16947605,0.15669702,-0.18010244,938.3418,4.217348,4783.0
Puno,Azángaro,2023.0,-70.32461201729674,-15.07822204394617,0.18234551,0.13037619,0.12624295,-0.14507999,584.09656,8.666538,3915.0
Puno,Azángaro,2023.0,-70.04613427921969,-14.808727458710312,0.28384772,0.20023307,0.20063375,-0.13853829,767.4161,7.622227,4006.0
Puno,Azángaro,2023.0,-70.27969625309076,-14.763811694504337,0.41644084,0.29338142,0.2909573,0.025423037,686.96356,8.019866,3880.0
Puno,Azángaro,2023.0,-69.95630275080774,-14.763811694504337,0.23547603,0.16783877,0.17107184,-0.09549608,862.42413,7.622227,3959.0
Puno,Azángaro,2023.0,-70.14494896047285,-15.30280086497605,0.2092628,0.15220974,0.1467346,-0.084003866,535.0156,9.096643,3837.0
Puno,Azángaro,2023.0,-70.18088157183762,-14.49431710926848,0.2533997,0.15298282,0.14892894,-0.22175074,841.26416,4.217348,4614.0
Puno,Azángaro,2023.0,-70.04613427921969,-14.988390515534217,0.20200334,0.12671632,0.1238781,-0.23634435,669.8797,6.8180394,4312.0
Puno,Azángaro,2023.0,-70.32461201729674,-14.673980166092385,0.28752625,0.19900542,0.19330975,-0.10952048,724.0368,7.514479,3952.0
Puno,Azángaro,2023.0,-70.04613427921969,-14.71889593029836,0.19405808,0.12384372,0.120523356,-0.24129054,876.466,5.913399,4080.0
Puno,Azángaro,2023.0,-70.13596580763165,-14.629064401886408,0.31035462,0.19249266,0.1818484,-0.1516209,851.44574,3.5106447,4690.0
Puno,Azángaro,2023.0,-70.41444354570869,-14.898558987122264,0.2480512,0.16678928,0.17050198,-0.16142905,644.6956,8.381378,3901.0
Puno,Azángaro,2023.0,-70.14494896047285,-15.347716629182026,0.15438597,0.11046025,0.108860366,-0.18412896,535.0156,9.096643,3836.0
Puno,Azángaro,2023.0,-70.27969625309076,-14.49431710926848,0.20534672,0.12524922,0.118404135,-0.24786013,797.4214,5.057857,4452.0
Puno,Azángaro,2023.0,-70.41444354570869,-14.808727458710312,0.22459097,0.15043171,0.14152712,-0.15309446,657.8676,7.735515,3921.0
Puno,Azángaro,2023.0,-70.41444354570869,-14.763811694504337,0.27068925,0.18519525,0.1803534,-0.105289675,659.2932,7.735515,3888.0
